code,name,district_code,facility_type,source_uuid
03338,CSR-D PUBLIC DE NONGANA,501,PB,
03185,CSR-D PUBLIC DE NONKPARA,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3185
00619,CSR-D PUBLIC DE OUAZOMON,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0619
03186,CSR-D PUBLIC DE PINVORO,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3186
00506,CSR-D PUBLIC DE PONONDOUGOU,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0506
02974,CSR-D PUBLIC DE SELEHO,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2974
00621,CSR-D PUBLIC DE SISSEDOUGOU,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0621
00630,CSR-D PUBLIC DE TIASSO,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0630
00622,CSR-D PUBLIC DE TOMBOUGOU,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0622
02163,CSR-D PUBLIC DE YELE,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2163
00626,CSU-DM PUBLIC DE BAYA,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0626
00615,CSU-DM PUBLIC DE GANAONI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0615
00627,CSU-DM PUBLIC DE KASSERE,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0627
00620,CSU-DM PUBLIC DE SIEMPURGO,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0620
00424,CSU-M PUBLIC BELE DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0424
02158,CSUS-CAT PUBLIC DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2158
00608,CSUS-PMI PUBLIC DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0608
00609,CSUS-SSSU PUBLIC DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0609
07294,HG CONFESSIONNEL BAPTISTE DE BOUNDIALI,501,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7294
00607,HG PUBLIC DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0607
02357,INF-P PUBLIC PRISON CIVIL MAC DE BOUNDIALI,501,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2357
07296,INF-PV PRIVE TINA COULIBALY DE BOUNDIALI,501,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7296
00466,CMS PRIVE CHRETIEN DE KOUTO,502,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0466
02160,CSR-D PUBLIC DE DOUASSO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2160
03373,CSR-D PUBLIC DE GBINI,502,PB,
02614,CSR-D PUBLIC DE KELEGBALA,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2614
02161,CSR-D PUBLIC DE KORO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2161
02990,CSR-D PUBLIC DE KPAFONON,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2990
02981,CSR-D PUBLIC DE MONONGO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2981
03344,CSR-D PUBLIC DE PONIAKELE,502,PB,
02613,CSR-D PUBLIC DE PORTIO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2613
02605,CSR-D PUBLIC DE SANAHOULE,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2605
02215,CSR-D PUBLIC DE SINGO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2215
07279,CSR-D PUBLIC DE TINASSO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7279
02606,CSR-D PUBLIC DE WOMON,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2606
03374,CSR-D PUBLIC DE ZIASSO,502,PB,
00138,CSR-DM PUBLIC DE BOYO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0138
00631,CSR-DM PUBLIC DE DEMBASSO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0631
00625,CSR-DM PUBLIC DE MAHALE,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0625
00062,CSR-DM PUBLIC DE MOUGNINI,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0062
00634,CSR-DM PUBLIC DE N'DEOU,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0634
00644,CSR-DM PUBLIC DE TINDARA,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0644
02162,CSR-DM PUBLIC DE TIOGO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2162
01707,CSR-DM PUBLIC DE TOUNVRE,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1707
00645,CSR-DM PUBLIC DE WORA,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0645
00647,CSR-DM PUBLIC DE ZAGUINASSO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0647
00638,CSU-DM PUBLIC DE BLESSEGUE,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0638
00623,CSU-DM PUBLIC DE GBON,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0623
00633,CSU-DM PUBLIC DE KOLIA,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0633
02164,CSU-DM PUBLIC DE SANHALA,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2164
03142,CSUS-SSSU PUBLIC DE KOUTO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3142
00641,HG PUBLIC DE KOUTO,502,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0641
01568,CABINET DE SOINS PARA MEDICAL SOKOURA,503,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1568
01658,CSR-D PUBLIC DE BOUGOULA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1658
01284,CSR-D PUBLIC DE DIAMAKANI,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1284
03249,CSR-D PUBLIC DE DOUBASSO,503,PB,
02298,CSR-D PUBLIC DE DOUGBA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2298
03250,CSR-D PUBLIC DE M'BELE,503,PB,
03357,CSR-D PUBLIC DE POUROU,503,PB,
03133,CSR-D PUBLIC DE SISSINGUE,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3133
00508,CSR-D PUBLIC DE ZANASSO,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0508
02931,CSR-D PUBLIC DE ZANIKAHA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2931
02016,CSR-D PUBLIC DE ZELESSO,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2016
01282,CSR-DM PUBLIC DE BOLONA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1282
02299,CSR-DM PUBLIC DE KOULOUSSON,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2299
01281,CSR-DM PUBLIC DE LOMARA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1281
00333,CSR-DM PUBLIC DE NEGUEPIE,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0333
03358,CSR-DM PUBLIC DE POPO,503,PB,
01286,CSR-DM PUBLIC DE SAN,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1286
01283,CSU-DM PUBLIC DE DEBETE,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1283
01279,CSU-DM PUBLIC DE KANAKONO,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1279
01285,CSU-DM PUBLIC DE PAPARA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1285
02326,CSU-DM PUBLIC DE TENGRELA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2326
00807,CSUS-PMI PUBLIC DE TENGRELA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0807
01288,CSUS-SSSU PUBLIC DE TENGRELA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1288
01287,HG PUBLIC DE TENGRELA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1287
07243,INF-PV KENEYA DE TENGRELA,503,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7243
07244,INHP-A PUBLIC DE TENGRELA,503,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7244
09125,ONG ASAL DE TENGRELA,503,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9125
02504,CSR-D PUBLIC D' ALLOCOKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2504
02941,CSR-D PUBLIC D' ASSIHUE,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2941
02503,CSR-D PUBLIC D' ATTEKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2503
01355,CSR-D PUBLIC DE GBANGBOSSOU,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1355
01356,CSR-D PUBLIC DE KONDROKRO DJASSANOU,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1356
00531,CSR-D PUBLIC DE KOUASSI-KONGOKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0531
01357,CSR-D PUBLIC DE KPEBO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1357
02588,CSR-D PUBLIC DE KRAYABO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2588
01771,CSR-D PUBLIC DE N'DA AKISSIKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1771
01141,CSR-D PUBLIC DE N'GUYAKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1141
01825,CSR-D PUBLIC DE N'ZIKPLI-SESSEKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1825
02940,CSR-D PUBLIC DE POLONOU,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2940
01205,CSR-D PUBLIC DE YAAKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1205
02786,CSR-DM PUBLIC DE KONANSUIKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2786
01351,CSR-I PUBLIC DE BOLI,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1351
00015,CSR-I PUBLIC DE N'DRIKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0015
01452,CSU-DM PUBLIC DE MOLONOUBLE,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1452
01360,CSU-DM PUBLIC DE RAVIART,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1360
01373,CSU-DM PUBLIC DE TIE-N'DIEKRO,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1373
01352,HG PUBLIC DE DIDIEVI,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1352
09508,INF-LC PUBLIC  LYCEE MODERNE DE DIDIEVI,601,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9508
01882,ONG EOUKA EOUN,601,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1882
02505,ONG LAFED DE DIDIEVI,601,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2505
03080,CENTRE MEDICAL LA GRACE DE DIEU (DIST. TIEBISSOU),602,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3080
03496,CSR-D PUBLIC D' ABIGUI-APANGOKRO-ASSAMOIKRO,602,PB,4b155fdb-b74b-11eb-afef-c8f75041a8b5
01456,CSR-D PUBLIC DE AMAN SALEKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1456
01041,CSR-D PUBLIC DE ASSEMBO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1041
01111,CSR-D PUBLIC DE DUIBO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1111
02466,CSR-D PUBLIC DE GROGRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2466
03164,CSR-D PUBLIC DE HOUMOINSOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3164
01359,CSR-D PUBLIC DE KONDEYAOKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1359
01731,CSR-D PUBLIC DE MINABO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1731
02519,CSR-D PUBLIC DE N’GOIMBO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2519
02518,CSR-D PUBLIC DE N’VLANKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2518
03172,CSR-D PUBLIC DE N’ZISSIESSOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3172
02537,CSR-D PUBLIC DE N'GANGORO-NANANFOUE,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2537
01369,CSR-D PUBLIC DE TAKI SALEKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1369
03320,CSR-D PUBLIC DE TOTOKRO,602,PB,
07135,CSR-DM PUBLIC AHOUGNANSSOU-ALLAHOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7135
01362,CSR-DM PUBLIC DE AKOI NDENOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1362
01539,CSR-DM PUBLIC DE ASSE N'GATTAKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1539
07137,CSR-DM PUBLIC DE ATTIENKOFFIKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7137
00070,CSR-DM PUBLIC DE BONIANKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0070
01896,CSR-DM PUBLIC DE KOUA-KOUASSIKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1896
01897,CSR-DM PUBLIC DE N'GANGORO AÏTOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1897
01587,CSR-DM PUBLIC DE N'GATTADOLIKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1587
01367,CSR-DM PUBLIC DE PRANOUAN,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1367
01797,CSR-DM PUBLIC DE YADIBIKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1797
01796,CSU-DM PUBLIC DE LOMOKANKRO,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1796
01358,CSU-DM PUBLIC DE MOLONOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1358
07754,CSU-DM PUBLIC DE YAKPABO-SAKASSOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7754
01370,HG PUBLIC DE TIEBISSOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1370
01997,INF-LC PUBLIC LYCÉE MODERNE DE TIEBISSOU,602,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1997
01899,ONG SDT,602,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1899
03022,CABINET D’OPTICIEN-LUNETIER REVOLUTION OPTICALE,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3022
03472,CENTRE MEDICAL TABITHA,603,PV,
02714,CLINIQUE MEDICALE ESPERANCE DE TOUMODI,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2714
02002,CSR-D PUBLIC D' AKOUEKOUADIOKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2002
03058,CSR-D PUBLIC DE BENDRESSOU,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3058
01339,CSR-D PUBLIC DE BONIKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1339
01340,CSR-D PUBLIC DE BRINGAKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1340
01704,CSR-D PUBLIC DE DIDABLE,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1704
00004,CSR-D PUBLIC DE GBOHUA,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0004
03392,CSR-D PUBLIC DE GBONTI-SEREME,603,PB,
02251,CSR-D PUBLIC DE KAHANKRO (DIST. TOUMODI),603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2251
01745,CSR-D PUBLIC DE KETEKRE BONIKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1745
08211,CSR-D PUBLIC DE LOUKOU-YAOKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS8211
01749,CSR-D PUBLIC DE N'DOUKAHAKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1749
02610,CSR-D PUBLIC DE N'GUESSANBAKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2610
02711,CSR-D PUBLIC DE OUAOUAKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2711
02252,CSR-D PUBLIC DE SAKASSOU (DIST. TOUMODI),603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2252
00843,CSR-D PUBLIC DE YOBOUEBO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0843
00182,CSR-DM PUBLIC  DE ASSAKRA,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0182
01744,CSR-DM PUBLIC DE AKAKRO N'ZIPLI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1744
07814,CSR-DM PUBLIC DE ASSINZE,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7814
01614,CSR-DM PUBLIC DE DJANGOMENOU,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1614
01334,CSR-DM PUBLIC DE KONAN-KOKOREKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1334
01612,CSR-DM PUBLIC DE LOMO NORD (DIST. TOUMODI),603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1612
01337,CSR-DM PUBLIC DE MORONOU,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1337
01750,CSR-DM PUBLIC DE ZAHAKRO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1750
00686,CSR-I PUBLIC DE ABLI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0686
01482,CSR-I PUBLIC DE ASSOUNVOUE,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1482
01089,CSU-D PUBLIC BINAWA DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1089
01331,CSU-DM PUBLIC DE ANGODA,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1331
01330,CSU-DM PUBLIC DE KOKOUMBO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1330
01336,CSU-DM PUBLIC DE KPOUEBO,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1336
07140,CSUS-PMI PUBLIC DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS7140
01908,CSUS-SSSU PUBLIC DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1908
01333,HG PUBLIC DE DJEKANOU,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1333
01338,HG PUBLIC DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1338
02009,INF-LC PUBLIC COLLÈGE MODERNE DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2009
01138,INF-LC PUBLIC LYCÉE MODERNE BAD DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1138
01615,INF-P PUBLIC PRISON CIVIL MAC DE TOUMODI,603,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1615
02622,INF-PV PRIVE BOUABRÉ DE TOUMODI,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2622
00864,INF-PV PRIVE DE NIAMKEKONANKRO,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0864
01913,INF-PV PRIVE LE BON BERGER DE TOUMODI,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1913
02621,INF-PV PRIVE SANITAS DE TOUMODI,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2621
02620,INF-PV PRIVE TIACOH DE TOUMODI,603,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2620
03107,CABINET D’OPTICIEN-LUNETIER MAJ OPTICIEN,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3107
09818,CABINET DE SOINS PRE-POST NATAL CT DE YAMOUSSOUKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9818
03063,CS INFIRMIERS ESPÉRANCE DIVINE DE YAKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3063
02800,CENTRE DE SOINS INFIRMIERS LA SAINTE TRINITE,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2800
03049,CENTRE DE SOINS INFIRMIERS NOTRE DAME DE LOURDES,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3049
02805,CENTRE DE SOINS INFIRMIERS TOSSETA,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2805
03064,CENTRE DE SOINS INFIRMIERS YIDJA,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3064
03405,CENTRE DE SOINS OBSTÉTRICAUX DU DENGUELÉ,604,PV,
02804,CENTRE DE SOINS OBSTÉTRICAUX LA PROVIDENCE,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2804
02803,CENTRE MEDICAL BETHEL	DE YAMOUSSOUKRO,604,PV,
03062,CENTRE MEDICAL CLOLAY DE YAMOUSSOUKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3062
09819,CENTRE MEDICAL KOUILAND,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9819
09817,CENTRE MEDICO-SOCIAL LE WALE DE YAMOUSSOUKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9817
01381,CHR PUBLIC DE YAMOUSSOUKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1381
02802,CLINIQUE DE LA VIE,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2802
09831,CLINIQUE MEDICALE ALLIANCE,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9831
09732,CLINIQUE MEDICALE ENERGY DE YAMOUSSOUKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9732
09733,CLINIQUE MEDICO-CHIRURGICALE LA GRACE DES LACS,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9733
09828,CM PRIVE EMMANUELLE DE YAMOUSSOUKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9828
09824,CMS CONFESSIONNEL NOTRE DAME DE L'INCARNATION DE S,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9824
01921,CMS PRIVE SAINTE ANNE,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1921
03065,CMS PRIVE WALE DE TOUMBOKRO,604,PV,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS3065
02591,CSA EFA DE ZAMABAKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2591
03372,CSA FORCES SPECIALES DE YAMOUSSOUKRO,604,PB,
02342,CSA GARDE REPUBLICAINE DE YAMOUSSOUKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2342
02561,CSA GENDARMERIE DE YAMOUSSOUKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2561
02343,CSA GSPM DE YAMOUSSOUKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2343
02763,CSR-D PUBLIC DE ALLANGOUA N'GBESSOU,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2763
00713,CSR-D PUBLIC DE DUOKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0713
01922,CSR-D PUBLIC DE KROUKROUBO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1922
02661,CSR-D PUBLIC DE MAHOUNOU-AKOUE,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2661
00160,CSR-D PUBLIC DE YABRA,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0160
02008,CSR-DM DE PUBLIC DE ZAMBAKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2008
09829,CSR-DM PUBLIC D' ASSANOU DE YAMOUSSOKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS9829
01374,CSR-DM PUBLIC DE AKPESSEKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1374
02004,CSR-DM PUBLIC DE BONZI,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS2004
03341,CSR-DM PUBLIC DE DJAMALABO,604,PB,
03340,CSR-DM PUBLIC DE KACOUBROUKRO,604,PB,
01377,CSR-DM PUBLIC DE KONGOUANOU,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1377
01755,CSR-DM PUBLIC DE LABOKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS1755
00802,CSR-DM PUBLIC DE LOGBAKRO,604,PB,SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS0802
